file,i,j,compressed,num_pages,input_bytes_plain,input_bytes_hybrid,output_bytes_plain,output_bytes_hybrid,num_values_plain,num_values_hybrid,time
/dev/shm/with_compression/parquet-10/partsupp.parquet,3,2,1,3,40099,1837201,0,8388608,0,1048576,1086
/dev/shm/with_compression/parquet-10/partsupp.parquet,4,2,1,3,40074,1837201,0,8388608,0,1048576,1094
/dev/shm/with_compression/parquet-10/partsupp.parquet,5,2,1,3,40076,1837201,0,8388608,0,1048576,1088
/dev/shm/with_compression/parquet-10/partsupp.parquet,6,2,1,3,40062,1837201,0,8388608,0,1048576,1085
/dev/shm/with_compression/parquet-10/partsupp.parquet,7,2,1,3,40075,1156333,0,5279744,0,659968,728
/dev/shm/with_compression/parquet-10/partsupp.parquet,0,3,1,4,481777,2230450,0,8388608,0,1048576,1891
/dev/shm/with_compression/parquet-10/partsupp.parquet,1,3,1,4,481746,2230450,0,8388608,0,1048576,1889
/dev/shm/with_compression/parquet-10/partsupp.parquet,2,3,1,4,481628,2230450,0,8388608,0,1048576,1861
/dev/shm/with_compression/parquet-10/partsupp.parquet,3,3,1,4,481783,2230450,0,8388608,0,1048576,1857
/dev/shm/with_compression/parquet-10/partsupp.parquet,4,3,1,4,481928,2230450,0,8388608,0,1048576,1853
/dev/shm/with_compression/parquet-10/partsupp.parquet,5,3,1,4,481695,2230450,0,8388608,0,1048576,1839
/dev/shm/with_compression/parquet-10/partsupp.parquet,6,3,1,4,481619,2230450,0,8388608,0,1048576,1835
/dev/shm/with_compression/parquet-10/partsupp.parquet,7,3,1,3,481040,1403836,0,5279744,0,659968,1412
/dev/shm/with_compression/parquet-10/region.parquet,0,0,1,2,22,13,0,20,0,5,155
/dev/shm/with_compression/parquet-10/supplier.parquet,0,0,1,2,400250,212723,0,800000,0,100000,855
/dev/shm/with_compression/parquet-10/supplier.parquet,0,1,1,2,103,62714,0,400000,0,100000,120
/dev/shm/with_compression/parquet-10/supplier.parquet,0,2,1,2,535138,212723,0,800000,0,100000,793
/dev/shm/no_compression/parquet-1/customer.parquet,0,0,0,3,1200008,278798,151424,1048576,18928,131072,339
/dev/shm/no_compression/parquet-1/customer.parquet,0,1,0,2,100,94057,0,600000,0,150000,136
/dev/shm/no_compression/parquet-1/customer.parquet,0,2,0,3,1130784,315936,77696,1122304,9712,140288,258
/dev/shm/no_compression/parquet-1/lineitem.parquet,0,0,0,7,5235584,1124773,4186112,4202496,523264,525312,868
/dev/shm/no_compression/parquet-1/lineitem.parquet,1,0,0,7,5243752,1122467,4194304,4194304,524288,524288,825
/dev/shm/no_compression/parquet-1/lineitem.parquet,2,0,0,7,5244736,1122467,4194304,4194304,524288,524288,812
/dev/shm/no_compression/parquet-1/lineitem.parquet,3,0,0,7,5227848,1127079,4177920,4210688,522240,526336,810
/dev/shm/no_compression/parquet-1/lineitem.parquet,4,0,0,7,5235304,1124773,4186112,4202496,523264,525312,809
/dev/shm/no_compression/parquet-1/lineitem.parquet,5,0,0,5,2921232,1122467,1872376,4194304,234047,524288,633
/dev/shm/no_compression/parquet-1/lineitem.parquet,0,1,0,9,7726320,481970,6676480,1712128,834560,214016,860
/dev/shm/no_compression/parquet-1/lineitem.parquet,1,1,0,9,7726320,481970,6676480,1712128,834560,214016,863
/dev/shm/no_compression/parquet-1/lineitem.parquet,2,1,0,9,7727680,481970,6676480,1712128,834560,214016,855
/dev/shm/no_compression/parquet-1/lineitem.parquet,3,1,0,9,7734368,479664,6684672,1703936,835584,212992,860
/dev/shm/no_compression/parquet-1/lineitem.parquet,4,1,0,9,7734152,479664,6684672,1703936,835584,212992,862
/dev/shm/no_compression/parquet-1/lineitem.parquet,5,1,0,7,5405896,481970,4354552,1712128,544319,214016,679
/dev/shm/no_compression/parquet-1/lineitem.parquet,0,2,0,3,80000,1837108,0,8388608,0,1048576,878
/dev/shm/no_compression/parquet-1/lineitem.parquet,1,2,0,3,80000,1837108,0,8388608,0,1048576,882
/dev/shm/no_compression/parquet-1/lineitem.parquet,2,2,0,3,80000,1837108,0,8388608,0,1048576,911
/dev/shm/no_compression/parquet-1/lineitem.parquet,3,2,0,3,80000,1837108,0,8388608,0,1048576,881
/dev/shm/no_compression/parquet-1/lineitem.parquet,4,2,0,3,80000,1837108,0,8388608,0,1048576,881
/dev/shm/no_compression/parquet-1/lineitem.parquet,5,2,0,3,80000,1328612,0,6066680,0,758335,671
/dev/shm/no_compression/parquet-1/lineitem.parquet,0,3,0,2,56,395307,0,8388608,0,1048576,703
/dev/shm/no_compression/parquet-1/lineitem.parquet,1,3,0,2,56,395307,0,8388608,0,1048576,698
/dev/shm/no_compression/parquet-1/lineitem.parquet,2,3,0,2,56,395307,0,8388608,0,1048576,706
/dev/shm/no_compression/parquet-1/lineitem.parquet,3,3,0,2,56,395307,0,8388608,0,1048576,701
/dev/shm/no_compression/parquet-1/lineitem.parquet,4,3,0,2,56,395307,0,8388608,0,1048576,713
/dev/shm/no_compression/parquet-1/lineitem.parquet,5,3,0,2,56,285890,0,6066680,0,758335,544
/dev/shm/no_compression/parquet-1/lineitem.parquet,0,4,0,2,400,788523,0,8388608,0,1048576,848
/dev/shm/no_compression/parquet-1/lineitem.parquet,1,4,0,2,400,788523,0,8388608,0,1048576,839
/dev/shm/no_compression/parquet-1/lineitem.parquet,2,4,0,2,400,788523,0,8388608,0,1048576,847
/dev/shm/no_compression/parquet-1/lineitem.parquet,3,4,0,2,400,788523,0,8388608,0,1048576,847
/dev/shm/no_compression/parquet-1/lineitem.parquet,4,4,0,2,400,788523,0,8388608,0,1048576,847
/dev/shm/no_compression/parquet-1/lineitem.parquet,5,4,0,2,400,570266,0,6066680,0,758335,651
/dev/shm/no_compression/parquet-1/lineitem.parquet,0,5,0,9,8297296,322854,7241728,1146880,905216,143360,867
/dev/shm/no_compression/parquet-1/lineitem.parquet,1,5,0,9,8296992,322854,7241728,1146880,905216,143360,866
/dev/shm/no_compression/parquet-1/lineitem.parquet,2,5,0,9,8296656,322854,7241728,1146880,905216,143360,852
/dev/shm/no_compression/parquet-1/lineitem.parquet,3,5,0,9,8296080,322854,7241728,1146880,905216,143360,846
/dev/shm/no_compression/parquet-1/lineitem.parquet,4,5,0,9,8296560,322854,7241728,1146880,905216,143360,845
/dev/shm/no_compression/parquet-1/lineitem.parquet,5,5,0,7,5975184,322854,4919800,1146880,614975,143360,657
/dev/shm/no_compression/parquet-1/lineitem.parquet,0,6,0,2,88,526379,0,8388608,0,1048576,801
/dev/shm/no_compression/parquet-1/lineitem.parquet,1,6,0,2,88,526379,0,8388608,0,1048576,799
/dev/shm/no_compression/parquet-1/lineitem.parquet,2,6,0,2,88,526379,0,8388608,0,1048576,801
/dev/shm/no_compression/parquet-1/lineitem.parquet,3,6,0,2,88,526379,0,8388608,0,1048576,795
/dev/shm/no_compression/parquet-1/lineitem.parquet,4,6,0,2,88,526379,0,8388608,0,1048576,797
/dev/shm/no_compression/parquet-1/lineitem.parquet,5,6,0,2,88,380682,0,6066680,0,758335,610
/dev/shm/no_compression/parquet-1/lineitem.parquet,0,7,0,2,72,526379,0,8388608,0,1048576,819
/dev/shm/no_compression/parquet-1/lineitem.parquet,1,7,0,2,72,526379,0,8388608,0,1048576,811
/dev/shm/no_compression/parquet-1/lineitem.parquet,2,7,0,2,72,526379,0,8388608,0,1048576,809
/dev/shm/no_compression/parquet-1/lineitem.parquet,3,7,0,2,72,526379,0,8388608,0,1048576,806
/dev/shm/no_compression/parquet-1/lineitem.parquet,4,7,0,2,72,526379,0,8388608,0,1048576,806
/dev/shm/no_compression/parquet-1/lineitem.parquet,5,7,0,2,72,380682,0,6066680,0,758335,609
/dev/shm/no_compression/parquet-1/lineitem.parquet,0,8,0,3,10104,1574963,0,4194304,0,1048576,498
/dev/shm/no_compression/parquet-1/lineitem.parquet,1,8,0,3,10104,1574963,0,4194304,0,1048576,496
/dev/shm/no_compression/parquet-1/lineitem.parquet,2,8,0,3,10104,1574963,0,4194304,0,1048576,506
/dev/shm/no_compression/parquet-1/lineitem.parquet,3,8,0,3,10104,1574963,0,4194304,0,1048576,495
/dev/shm/no_compression/parquet-1/lineitem.parquet,4,8,0,3,10104,1574963,0,4194304,0,1048576,486
/dev/shm/no_compression/parquet-1/lineitem.parquet,5,8,0,3,10104,1139027,0,3033340,0,758335,375
/dev/shm/no_compression/parquet-1/lineitem.parquet,0,9,0,3,9864,1574963,0,4194304,0,1048576,483
/dev/shm/no_compression/parquet-1/lineitem.parquet,1,9,0,3,9864,1574963,0,4194304,0,1048576,483
/dev/shm/no_compression/parquet-1/lineitem.parquet,2,9,0,3,9864,1574963,0,4194304,0,1048576,481
/dev/shm/no_compression/parquet-1/lineitem.parquet,3,9,0,3,9864,1574963,0,4194304,0,1048576,479
/dev/shm/no_compression/parquet-1/lineitem.parquet,4,9,0,3,9864,1574963,0,4194304,0,1048576,477
/dev/shm/no_compression/parquet-1/lineitem.parquet,5,9,0,3,9864,1139027,0,3033340,0,758335,366
/dev/shm/no_compression/parquet-1/lineitem.parquet,0,10,0,3,10196,1574963,0,4194304,0,1048576,482
/dev/shm/no_compression/parquet-1/lineitem.parquet,1,10,0,3,10204,1574963,0,4194304,0,1048576,484
/dev/shm/no_compression/parquet-1/lineitem.parquet,2,10,0,3,10200,1574963,0,4194304,0,1048576,480
/dev/shm/no_compression/parquet-1/lineitem.parquet,3,10,0,3,10200,1574963,0,4194304,0,1048576,483
/dev/shm/no_compression/parquet-1/lineitem.parquet,4,10,0,3,10192,1574963,0,4194304,0,1048576,483
/dev/shm/no_compression/parquet-1/lineitem.parquet,5,10,0,3,10200,1139027,0,3033340,0,758335,367
/dev/shm/no_compression/parquet-1/nation.parquet,0,0,0,2,100,28,0,100,0,25,119
/dev/shm/no_compression/parquet-1/nation.parquet,0,1,0,2,20,20,0,100,0,25,75
/dev/shm/no_compression/parquet-1/part.parquet,0,0,0,3,1600008,278798,551424,1048576,68928,131072,340
/dev/shm/no_compression/parquet-1/part.parquet,0,1,0,2,200,150406,0,800000,0,200000,156
/dev/shm/no_compression/parquet-1/part.parquet,0,2,0,2,167192,375406,0,1600000,0,200000,231
/dev/shm/no_compression/parquet-1/partsupp.parquet,0,0,0,6,3254296,1115171,2205696,4194304,275712,524288,717
/dev/shm/no_compression/parquet-1/partsupp.parquet,0,1,0,3,80000,1401606,0,6400000,0,800000,564
/dev/shm/no_compression/parquet-1/partsupp.parquet,0,2,0,3,79992,1401606,0,6400000,0,800000,691
/dev/shm/no_compression/parquet-1/partsupp.parquet,0,3,0,3,798920,1701606,0,6400000,0,800000,742
/dev/shm/no_compression/parquet-1/region.parquet,0,0,0,2,20,11,0,20,0,5,126
/dev/shm/no_compression/parquet-1/supplier.parquet,0,0,0,2,80000,17529,0,80000,0,10000,137
/dev/shm/no_compression/parquet-1/supplier.parquet,0,1,0,2,100,6279,0,40000,0,10000,82
/dev/shm/no_compression/parquet-1/supplier.parquet,0,2,0,2,79640,17529,0,80000,0,10000,90
/dev/shm/no_compression/parquet-3/customer.parquet,0,0,0,5,3600024,278798,2551424,1048576,318928,131072,509
/dev/shm/no_compression/parquet-3/customer.parquet,0,1,0,2,100,282152,0,1800000,0,450000,242
/dev/shm/no_compression/parquet-3/customer.parquet,0,2,0,5,3530800,315936,2477696,1122304,309712,140288,456
/dev/shm/no_compression/parquet-3/lineitem.parquet,0,0,0,7,5235584,1124773,4186112,4202496,523264,525312,886
/dev/shm/no_compression/parquet-3/lineitem.parquet,1,0,0,7,5243752,1122467,4194304,4194304,524288,524288,811
/dev/shm/no_compression/parquet-3/lineitem.parquet,2,0,0,7,5244736,1122467,4194304,4194304,524288,524288,807
/dev/shm/no_compression/parquet-3/lineitem.parquet,3,0,0,7,5227848,1127079,4177920,4210688,522240,526336,807
/dev/shm/no_compression/parquet-3/lineitem.parquet,4,0,0,7,5235304,1124773,4186112,4202496,523264,525312,821
/dev/shm/no_compression/parquet-3/lineitem.parquet,5,0,0,7,5243176,1122467,4194304,4194304,524288,524288,808
/dev/shm/no_compression/parquet-3/lineitem.parquet,6,0,0,8,5251863,1120161,4202496,4186112,525312,523264,800
/dev/shm/no_compression/parquet-3/lineitem.parquet,7,0,0,7,5235632,1124773,4186112,4202496,523264,525312,800
/dev/shm/no_compression/parquet-3/lineitem.parquet,8,0,0,7,5236680,1124773,4186112,4202496,523264,525312,803
/dev/shm/no_compression/parquet-3/lineitem.parquet,9,0,0,7,5244264,1122467,4194304,4194304,524288,524288,807
/dev/shm/no_compression/parquet-3/lineitem.parquet,10,0,0,8,5251175,1120161,4202496,4186112,525312,523264,813
/dev/shm/no_compression/parquet-3/lineitem.parquet,11,0,0,7,5242928,1122467,4194304,4194304,524288,524288,807
/dev/shm/no_compression/parquet-3/lineitem.parquet,12,0,0,7,5235920,1124773,4186112,4202496,523264,525312,806
/dev/shm/no_compression/parquet-3/lineitem.parquet,13,0,0,7,5236456,1124773,4186112,4202496,523264,525312,813
/dev/shm/no_compression/parquet-3/lineitem.parquet,14,0,0,7,5244064,1122467,4194304,4194304,524288,524288,803
/dev/shm/no_compression/parquet-3/lineitem.parquet,15,0,0,7,5235568,1124773,4186112,4202496,523264,525312,796
/dev/shm/no_compression/parquet-3/lineitem.parquet,16,0,0,7,5236176,1124773,4186112,4202496,523264,525312,812
/dev/shm/no_compression/parquet-3/lineitem.parquet,17,0,0,2,340672,341996,0,1366536,0,170817,211
/dev/shm/no_compression/parquet-3/lineitem.parquet,0,1,0,9,8252504,334384,7200768,1187840,900096,148480,843
/dev/shm/no_compression/parquet-3/lineitem.parquet,1,1,0,9,8253280,334384,7200768,1187840,900096,148480,847
/dev/shm/no_compression/parquet-3/lineitem.parquet,2,1,0,9,8252248,334384,7200768,1187840,900096,148480,861
/dev/shm/no_compression/parquet-3/lineitem.parquet,3,1,0,9,8253304,334384,7200768,1187840,900096,148480,855
/dev/shm/no_compression/parquet-3/lineitem.parquet,4,1,0,9,8253072,334384,7200768,1187840,900096,148480,850
/dev/shm/no_compression/parquet-3/lineitem.parquet,5,1,0,9,8250888,334384,7200768,1187840,900096,148480,844
/dev/shm/no_compression/parquet-3/lineitem.parquet,6,1,0,9,8253048,334384,7200768,1187840,900096,148480,876
/dev/shm/no_compression/parquet-3/lineitem.parquet,7,1,0,9,8253216,334384,7200768,1187840,900096,148480,877
/dev/shm/no_compression/parquet-3/lineitem.parquet,8,1,0,9,8253040,334384,7200768,1187840,900096,148480,873
/dev/shm/no_compression/parquet-3/lineitem.parquet,9,1,0,9,8252984,334384,7200768,1187840,900096,148480,873
/dev/shm/no_compression/parquet-3/lineitem.parquet,10,1,0,9,8255496,334384,7200768,1187840,900096,148480,848
/dev/shm/no_compression/parquet-3/lineitem.parquet,11,1,0,9,8252056,334384,7200768,1187840,900096,148480,842
/dev/shm/no_compression/parquet-3/lineitem.parquet,12,1,0,9,8251888,334384,7200768,1187840,900096,148480,841
/dev/shm/no_compression/parquet-3/lineitem.parquet,13,1,0,9,8251880,334384,7200768,1187840,900096,148480,846
/dev/shm/no_compression/parquet-3/lineitem.parquet,14,1,0,9,8254472,334384,7200768,1187840,900096,148480,849
/dev/shm/no_compression/parquet-3/lineitem.parquet,15,1,0,9,8251960,334384,7200768,1187840,900096,148480,844
/dev/shm/no_compression/parquet-3/lineitem.parquet,16,1,0,9,8255184,334384,7200768,1187840,900096,148480,848
/dev/shm/no_compression/parquet-3/lineitem.parquet,17,1,0,3,1231480,334384,178696,1187840,22337,148480,286
/dev/shm/no_compression/parquet-3/lineitem.parquet,0,2,0,3,240000,1968180,0,8388608,0,1048576,889
/dev/shm/no_compression/parquet-3/lineitem.parquet,1,2,0,3,240000,1968180,0,8388608,0,1048576,875
/dev/shm/no_compression/parquet-3/lineitem.parquet,2,2,0,3,240000,1968180,0,8388608,0,1048576,898
/dev/shm/no_compression/parquet-3/lineitem.parquet,3,2,0,3,240000,1968180,0,8388608,0,1048576,898
/dev/shm/no_compression/parquet-3/lineitem.parquet,4,2,0,3,240000,1968180,0,8388608,0,1048576,885
/dev/shm/no_compression/parquet-3/lineitem.parquet,5,2,0,3,240000,1968180,0,8388608,0,1048576,889
/dev/shm/no_compression/parquet-3/lineitem.parquet,6,2,0,3,240000,1968180,0,8388608,0,1048576,883
/dev/shm/no_compression/parquet-3/lineitem.parquet,7,2,0,3,240000,1968180,0,8388608,0,1048576,886
/dev/shm/no_compression/parquet-3/lineitem.parquet,8,2,0,3,240000,1968180,0,8388608,0,1048576,888
/dev/shm/no_compression/parquet-3/lineitem.parquet,9,2,0,3,240000,1968180,0,8388608,0,1048576,886
/dev/shm/no_compression/parquet-3/lineitem.parquet,10,2,0,3,240000,1968180,0,8388608,0,1048576,888
/dev/shm/no_compression/parquet-3/lineitem.parquet,11,2,0,3,240000,1968180,0,8388608,0,1048576,884
/dev/shm/no_compression/parquet-3/lineitem.parquet,12,2,0,3,240000,1968180,0,8388608,0,1048576,885
/dev/shm/no_compression/parquet-3/lineitem.parquet,13,2,0,3,240000,1968180,0,8388608,0,1048576,887
/dev/shm/no_compression/parquet-3/lineitem.parquet,14,2,0,3,240000,1968180,0,8388608,0,1048576,897
/dev/shm/no_compression/parquet-3/lineitem.parquet,15,2,0,3,240000,1968180,0,8388608,0,1048576,897
/dev/shm/no_compression/parquet-3/lineitem.parquet,16,2,0,3,240000,1968180,0,8388608,0,1048576,896
/dev/shm/no_compression/parquet-3/lineitem.parquet,17,2,0,2,239264,320643,0,1366536,0,170817,233
/dev/shm/no_compression/parquet-3/lineitem.parquet,0,3,0,2,56,395307,0,8388608,0,1048576,698
/dev/shm/no_compression/parquet-3/lineitem.parquet,1,3,0,2,56,395307,0,8388608,0,1048576,700
/dev/shm/no_compression/parquet-3/lineitem.parquet,2,3,0,2,56,395307,0,8388608,0,1048576,697
/dev/shm/no_compression/parquet-3/lineitem.parquet,3,3,0,2,56,395307,0,8388608,0,1048576,697
/dev/shm/no_compression/parquet-3/lineitem.parquet,4,3,0,2,56,395307,0,8388608,0,1048576,696
/dev/shm/no_compression/parquet-3/lineitem.parquet,5,3,0,2,56,395307,0,8388608,0,1048576,701
/dev/shm/no_compression/parquet-3/lineitem.parquet,6,3,0,2,56,395307,0,8388608,0,1048576,696
/dev/shm/no_compression/parquet-3/lineitem.parquet,7,3,0,2,56,395307,0,8388608,0,1048576,704
/dev/shm/no_compression/parquet-3/lineitem.parquet,8,3,0,2,56,395307,0,8388608,0,1048576,690
/dev/shm/no_compression/parquet-3/lineitem.parquet,9,3,0,2,56,395307,0,8388608,0,1048576,702
/dev/shm/no_compression/parquet-3/lineitem.parquet,10,3,0,2,56,395307,0,8388608,0,1048576,697
/dev/shm/no_compression/parquet-3/lineitem.parquet,11,3,0,2,56,395307,0,8388608,0,1048576,713
/dev/shm/no_compression/parquet-3/lineitem.parquet,12,3,0,2,56,395307,0,8388608,0,1048576,702
/dev/shm/no_compression/parquet-3/lineitem.parquet,13,3,0,2,56,395307,0,8388608,0,1048576,689
/dev/shm/no_compression/parquet-3/lineitem.parquet,14,3,0,2,56,395307,0,8388608,0,1048576,692
/dev/shm/no_compression/parquet-3/lineitem.parquet,15,3,0,2,56,395307,0,8388608,0,1048576,689
/dev/shm/no_compression/parquet-3/lineitem.parquet,16,3,0,2,56,395307,0,8388608,0,1048576,700
/dev/shm/no_compression/parquet-3/lineitem.parquet,17,3,0,2,56,64407,0,1366536,0,170817,182
/dev/shm/no_compression/parquet-3/lineitem.parquet,0,4,0,2,400,788523,0,8388608,0,1048576,827
/dev/shm/no_compression/parquet-3/lineitem.parquet,1,4,0,2,400,788523,0,8388608,0,1048576,828
/dev/shm/no_compression/parquet-3/lineitem.parquet,2,4,0,2,400,788523,0,8388608,0,1048576,838
/dev/shm/no_compression/parquet-3/lineitem.parquet,3,4,0,2,400,788523,0,8388608,0,1048576,833
/dev/shm/no_compression/parquet-3/lineitem.parquet,4,4,0,2,400,788523,0,8388608,0,1048576,829
/dev/shm/no_compression/parquet-3/lineitem.parquet,5,4,0,2,400,788523,0,8388608,0,1048576,834
/dev/shm/no_compression/parquet-3/lineitem.parquet,6,4,0,2,400,788523,0,8388608,0,1048576,832
/dev/shm/no_compression/parquet-3/lineitem.parquet,7,4,0,2,400,788523,0,8388608,0,1048576,842
/dev/shm/no_compression/parquet-3/lineitem.parquet,8,4,0,2,400,788523,0,8388608,0,1048576,832
/dev/shm/no_compression/parquet-3/lineitem.parquet,9,4,0,2,400,788523,0,8388608,0,1048576,836
/dev/shm/no_compression/parquet-3/lineitem.parquet,10,4,0,2,400,788523,0,8388608,0,1048576,833
/dev/shm/no_compression/parquet-3/lineitem.parquet,11,4,0,2,400,788523,0,8388608,0,1048576,833
/dev/shm/no_compression/parquet-3/lineitem.parquet,12,4,0,2,400,788523,0,8388608,0,1048576,832
/dev/shm/no_compression/parquet-3/lineitem.parquet,13,4,0,2,400,788523,0,8388608,0,1048576,833
/dev/shm/no_compression/parquet-3/lineitem.parquet,14,4,0,2,400,788523,0,8388608,0,1048576,832
/dev/shm/no_compression/parquet-3/lineitem.parquet,15,4,0,2,400,788523,0,8388608,0,1048576,829
/dev/shm/no_compression/parquet-3/lineitem.parquet,16,4,0,2,400,788523,0,8388608,0,1048576,830
/dev/shm/no_compression/parquet-3/lineitem.parquet,17,4,0,2,400,128466,0,1366536,0,170817,207
/dev/shm/no_compression/parquet-3/lineitem.parquet,0,5,0,9,8301248,320548,7249920,1138688,906240,142336,857
/dev/shm/no_compression/parquet-3/lineitem.parquet,1,5,0,9,8301328,320548,7249920,1138688,906240,142336,848
/dev/shm/no_compression/parquet-3/lineitem.parquet,2,5,0,9,8300832,320548,7249920,1138688,906240,142336,842
/dev/shm/no_compression/parquet-3/lineitem.parquet,3,5,0,9,8299880,320548,7249920,1138688,906240,142336,846
/dev/shm/no_compression/parquet-3/lineitem.parquet,4,5,0,9,8299488,320548,7249920,1138688,906240,142336,849
/dev/shm/no_compression/parquet-3/lineitem.parquet,5,5,0,9,8301560,320548,7249920,1138688,906240,142336,853
/dev/shm/no_compression/parquet-3/lineitem.parquet,6,5,0,9,8301248,320548,7249920,1138688,906240,142336,842
/dev/shm/no_compression/parquet-3/lineitem.parquet,7,5,0,9,8300496,320548,7249920,1138688,906240,142336,847
/dev/shm/no_compression/parquet-3/lineitem.parquet,8,5,0,9,8301144,320548,7249920,1138688,906240,142336,843
/dev/shm/no_compression/parquet-3/lineitem.parquet,9,5,0,9,8300128,320548,7249920,1138688,906240,142336,850
/dev/shm/no_compression/parquet-3/lineitem.parquet,10,5,0,9,8300424,320548,7249920,1138688,906240,142336,839
/dev/shm/no_compression/parquet-3/lineitem.parquet,11,5,0,9,8301224,320548,7249920,1138688,906240,142336,835
/dev/shm/no_compression/parquet-3/lineitem.parquet,12,5,0,9,8301280,320548,7249920,1138688,906240,142336,843
/dev/shm/no_compression/parquet-3/lineitem.parquet,13,5,0,9,8301008,320548,7249920,1138688,906240,142336,846
/dev/shm/no_compression/parquet-3/lineitem.parquet,14,5,0,9,8300272,320548,7249920,1138688,906240,142336,843
/dev/shm/no_compression/parquet-3/lineitem.parquet,15,5,0,9,8301368,320548,7249920,1138688,906240,142336,845
/dev/shm/no_compression/parquet-3/lineitem.parquet,16,5,0,9,8301040,320548,7249920,1138688,906240,142336,847
/dev/shm/no_compression/parquet-3/lineitem.parquet,17,5,0,3,1278336,320548,227848,1138688,28481,142336,274
/dev/shm/no_compression/parquet-3/lineitem.parquet,0,6,0,2,88,526379,0,8388608,0,1048576,799
/dev/shm/no_compression/parquet-3/lineitem.parquet,1,6,0,2,88,526379,0,8388608,0,1048576,795
/dev/shm/no_compression/parquet-3/lineitem.parquet,2,6,0,2,88,526379,0,8388608,0,1048576,804
/dev/shm/no_compression/parquet-3/lineitem.parquet,3,6,0,2,88,526379,0,8388608,0,1048576,799
/dev/shm/no_compression/parquet-3/lineitem.parquet,4,6,0,2,88,526379,0,8388608,0,1048576,801
/dev/shm/no_compression/parquet-3/lineitem.parquet,5,6,0,2,88,526379,0,8388608,0,1048576,795
/dev/shm/no_compression/parquet-3/lineitem.parquet,6,6,0,2,88,526379,0,8388608,0,1048576,800
/dev/shm/no_compression/parquet-3/lineitem.parquet,7,6,0,2,88,526379,0,8388608,0,1048576,800
/dev/shm/no_compression/parquet-3/lineitem.parquet,8,6,0,2,88,526379,0,8388608,0,1048576,796
/dev/shm/no_compression/parquet-3/lineitem.parquet,9,6,0,2,88,526379,0,8388608,0,1048576,797
/dev/shm/no_compression/parquet-3/lineitem.parquet,10,6,0,2,88,526379,0,8388608,0,1048576,804
/dev/shm/no_compression/parquet-3/lineitem.parquet,11,6,0,2,88,526379,0,8388608,0,1048576,796
/dev/shm/no_compression/parquet-3/lineitem.parquet,12,6,0,2,88,526379,0,8388608,0,1048576,797
/dev/shm/no_compression/parquet-3/lineitem.parquet,13,6,0,2,88,526379,0,8388608,0,1048576,803
/dev/shm/no_compression/parquet-3/lineitem.parquet,14,6,0,2,88,526379,0,8388608,0,1048576,797
/dev/shm/no_compression/parquet-3/lineitem.parquet,15,6,0,2,88,526379,0,8388608,0,1048576,798
/dev/shm/no_compression/parquet-3/lineitem.parquet,16,6,0,2,88,526379,0,8388608,0,1048576,799
/dev/shm/no_compression/parquet-3/lineitem.parquet,17,6,0,2,88,85760,0,1366536,0,170817,199
/dev/shm/no_compression/parquet-3/lineitem.parquet,0,7,0,2,72,526379,0,8388608,0,1048576,803
/dev/shm/no_compression/parquet-3/lineitem.parquet,1,7,0,2,72,526379,0,8388608,0,1048576,819
/dev/shm/no_compression/parquet-3/lineitem.parquet,2,7,0,2,72,526379,0,8388608,0,1048576,810
/dev/shm/no_compression/parquet-3/lineitem.parquet,3,7,0,2,72,526379,0,8388608,0,1048576,799
/dev/shm/no_compression/parquet-3/lineitem.parquet,4,7,0,2,72,526379,0,8388608,0,1048576,801
/dev/shm/no_compression/parquet-3/lineitem.parquet,5,7,0,2,72,526379,0,8388608,0,1048576,800
/dev/shm/no_compression/parquet-3/lineitem.parquet,6,7,0,2,72,526379,0,8388608,0,1048576,799
/dev/shm/no_compression/parquet-3/lineitem.parquet,7,7,0,2,72,526379,0,8388608,0,1048576,809
/dev/shm/no_compression/parquet-3/lineitem.parquet,8,7,0,2,72,526379,0,8388608,0,1048576,807
/dev/shm/no_compression/parquet-3/lineitem.parquet,9,7,0,2,72,526379,0,8388608,0,1048576,809
/dev/shm/no_compression/parquet-3/lineitem.parquet,10,7,0,2,72,526379,0,8388608,0,1048576,806
/dev/shm/no_compression/parquet-3/lineitem.parquet,11,7,0,2,72,526379,0,8388608,0,1048576,804
/dev/shm/no_compression/parquet-3/lineitem.parquet,12,7,0,2,72,526379,0,8388608,0,1048576,815
/dev/shm/no_compression/parquet-3/lineitem.parquet,13,7,0,2,72,526379,0,8388608,0,1048576,817
/dev/shm/no_compression/parquet-3/lineitem.parquet,14,7,0,2,72,526379,0,8388608,0,1048576,803
/dev/shm/no_compression/parquet-3/lineitem.parquet,15,7,0,2,72,526379,0,8388608,0,1048576,812
/dev/shm/no_compression/parquet-3/lineitem.parquet,16,7,0,2,72,526379,0,8388608,0,1048576,804
/dev/shm/no_compression/parquet-3/lineitem.parquet,17,7,0,2,72,85760,0,1366536,0,170817,200
/dev/shm/no_compression/parquet-3/lineitem.parquet,0,8,0,3,10104,1574963,0,4194304,0,1048576,496
/dev/shm/no_compression/parquet-3/lineitem.parquet,1,8,0,3,10104,1574963,0,4194304,0,1048576,495
/dev/shm/no_compression/parquet-3/lineitem.parquet,2,8,0,3,10104,1574963,0,4194304,0,1048576,504
/dev/shm/no_compression/parquet-3/lineitem.parquet,3,8,0,3,10104,1574963,0,4194304,0,1048576,489
